week,team,opponent,home_or_away_sch,date_sch,time_sch,vistm,hometm,date,time,home_or_away,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,rating_gap,injury_adjustment,future_scarcity_bonus,moneyline,opp_moneyline,implied_wp,spread,consensus_spread,circa_spread,circa_spread_price,is_thanksgiving,is_black_friday,is_christmas,plays_both_tg_xmas,team_dvoa,opp_dvoa,team_off_dvoa,opp_off_dvoa,team_def_dvoa,opp_def_dvoa,rest_days,reserved,expected_avail,preferred,must_use,save_for_later,notes,spot_quality,power_gap,dvoa_gap_dec,trend3_pp,trend_band,sv_win,sv_home,sv_rest,spot_value_score,sv_rating,sv_dvoa_level,sv_dvoa_trend,sv_dvoa_band,sv_dvoa,sv_injury,sv_holiday,max_future_prob,sv_scarcity_raw,sv_scarcity,spot_value
4,KC,BAL,Home,2025-09-28 00:00:00,4:25 PM,BAL,KC,,,Home,0.5278969957081545,,,,,,,-120.0,105.0,0.5278969957081545,-1.5,-1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.2275341888529519,0.12,0.03333333333333333,0.3808675221862852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,0.0,0.0,Low
4,LV,CHI,Home,2025-09-28 00:00:00,4:25 PM,CHI,LV,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.19359892091323275,0.12,0.03333333333333333,0.34693225424656604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
4,DAL,GB,Home,2025-09-28 00:00:00,8:20 PM,GB,DAL,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.551441114716549,0.0,0.0,Low
4,MIA,NYJ,Home,2025-09-29 00:00:00,7:15 PM,NYJ,MIA,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.690792883054068,0.0,0.0,Low
4,DEN,CIN,Home,2025-09-29 00:00:00,8:15 PM,CIN,DEN,,,Home,0.5634920634920635,,,,,,,-142.0,120.0,0.5634920634920635,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.24952316973687605,0.12,0.03333333333333333,0.40285650307020937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7477827050997783,0.0,0.0,Low
5,LAR,SF,Home,2025-10-02 00:00:00,8:15 PM,SF,LAR,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,0.0,0.0,Low
5,CLE,MIN,Home,2025-10-05 00:00:00,9:30 AM,MIN,CLE,,,Home,0.261136712749616,,,,,,,270.0,-325.0,0.261136712749616,6.75,6.75,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.08089356656077232,0.12,0.03333333333333333,0.23422689989410564,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
5,CAR,MIA,Home,2025-10-05 00:00:00,1:00 PM,MIA,CAR,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,0.0,0.0,Low
5,IND,LV,Home,2025-10-05 00:00:00,1:00 PM,LV,IND,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
5,NO,NYG,Home,2025-10-05 00:00:00,1:00 PM,NYG,NO,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
5,NYJ,DAL,Home,2025-10-05 00:00:00,1:00 PM,DAL,NYJ,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.17784694251519714,0.12,0.03333333333333333,0.3311802758485305,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,0.0,0.0,Low
5,PHI,DEN,Home,2025-10-05 00:00:00,1:00 PM,DEN,PHI,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3024329979410192,0.12,0.03333333333333333,0.4557663312743525,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8081570996978852,0.0,0.0,Medium
5,BAL,HOU,Home,2025-10-05 00:00:00,1:00 PM,HOU,BAL,,,Home,0.7508125677139762,,,,,,,-360.0,285.0,0.7508125677139762,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.34368621008352573,0.12,0.03333333333333333,0.49701954341685906,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,0.0,0.0,Medium
5,ARI,TEN,Home,2025-10-05 00:00:00,4:05 PM,TEN,ARI,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3111405776815379,0.12,0.03333333333333333,0.46447391101487123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6892525512549417,0.0,0.0,Medium
5,SEA,TB,Home,2025-10-05 00:00:00,4:05 PM,TB,SEA,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
5,CIN,DET,Home,2025-10-05 00:00:00,4:25 PM,DET,CIN,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.19359892091323275,0.12,0.03333333333333333,0.34693225424656604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Low
5,LAC,WSH,Home,2025-10-05 00:00:00,4:25 PM,WSH,LAC,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,0.0,0.0,Low
5,BUF,NE,Home,2025-10-05 00:00:00,8:20 PM,NE,BUF,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3024329979410192,0.12,0.03333333333333333,0.4557663312743525,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7659021045164341,0.0,0.0,Medium
5,JAX,KC,Home,2025-10-06 00:00:00,8:15 PM,KC,JAX,,,Home,0.355270821199767,,,,,,,170.0,-205.0,0.355270821199767,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.1241488617618393,0.12,0.03333333333333333,0.27748219509517263,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,0.0,0.0,Low
6,NYG,PHI,Home,2025-10-09 00:00:00,8:15 PM,PHI,NYG,,,Home,0.1918429003021148,,,,,,,400.0,-535.0,0.1918429003021148,10.5,10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.057118780278313824,0.12,0.03333333333333333,0.21045211361164715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
6,NYJ,DEN,Home,2025-10-12 00:00:00,9:30 AM,DEN,NYJ,,,Home,0.2701280477109278,,,,,,,265.0,-285.0,0.2701280477109278,6.5,6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.08447561565899661,0.12,0.03333333333333333,0.23780894899232993,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,0.0,0.0,Low
6,CAR,DAL,Home,2025-10-12 00:00:00,1:00 PM,DAL,CAR,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,0.0,0.0,Low
6,IND,ARI,Home,2025-10-12 00:00:00,1:00 PM,ARI,IND,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
6,JAX,SEA,Home,2025-10-12 00:00:00,1:00 PM,SEA,JAX,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,0.0,0.0,Low
6,MIA,LAC,Home,2025-10-12 00:00:00,1:00 PM,LAC,MIA,,,Home,0.4365079365079364,,,,,,,120.0,-142.0,0.4365079365079364,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.17047683026312385,0.12,0.03333333333333333,0.3238101635964572,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.690792883054068,0.0,0.0,Low
6,PIT,CLE,Home,2025-10-12 00:00:00,1:00 PM,CLE,PIT,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.24215305748480284,0.12,0.03333333333333333,0.3954863908181362,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
6,BAL,LAR,Home,2025-10-12 00:00:00,1:00 PM,LAR,BAL,,,Home,0.6805555555555556,,,,,,,-245.0,200.0,0.6805555555555556,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3137921922536812,0.12,0.03333333333333333,0.46712552558701453,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,0.0,0.0,Medium
6,TB,SF,Home,2025-10-12 00:00:00,1:00 PM,SF,TB,,,Home,0.5427435387673957,,,,,,,-130.0,110.0,0.5427435387673957,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23678179823785295,0.12,0.03333333333333333,0.39011513157118627,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7768331562167907,0.0,0.0,Low
6,LV,TEN,Home,2025-10-12 00:00:00,4:05 PM,TEN,LV,,,Home,0.6092362344582594,,,,,,,-175.0,145.0,0.6092362344582594,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.27645669341035445,0.12,0.03333333333333333,0.42979002674368777,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
6,GB,CIN,Home,2025-10-12 00:00:00,4:25 PM,CIN,GB,,,Home,0.593369754159424,,,,,,,-162.0,136.0,0.593369754159424,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.26733130251746756,0.12,0.03333333333333333,0.4206646358508009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7508125677139762,0.0,0.0,Low
6,NO,NE,Home,2025-10-12 00:00:00,4:25 PM,NE,NO,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.14903267822137117,0.12,0.03333333333333333,0.3023660115547045,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
6,KC,DET,Home,2025-10-12 00:00:00,8:20 PM,DET,KC,,,Home,0.5829926410466066,,,,,,,-155.0,130.0,0.5829926410466066,-2.75,-2.75,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.261231107497131,0.12,0.03333333333333333,0.41456444083046434,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,0.0,0.0,Low
6,ATL,BUF,Home,2025-10-13 00:00:00,7:15 PM,BUF,ATL,,,Home,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.10885942231846212,0.12,0.03333333333333333,0.26219275565179545,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6636481241914618,0.0,0.0,Low
6,WSH,CHI,Home,2025-10-13 00:00:00,8:15 PM,CHI,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,Low
7,CIN,PIT,Home,2025-10-16 00:00:00,8:15 PM,PIT,CIN,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Low
7,JAX,LAR,Home,2025-10-19 00:00:00,9:30 AM,LAR,JAX,,,Home,0.3650102459016394,,,,,,,168.0,-185.0,0.3650102459016394,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.1293195102738484,0.12,0.03333333333333333,0.28265284360718174,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,0.0,0.0,Low
7,CHI,NO,Home,2025-10-19 00:00:00,1:00 PM,NO,CHI,,,Home,0.7440690150970525,,,,,,,-345.0,275.0,0.7440690150970525,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3411268854956774,0.12,0.03333333333333333,0.5005657210742935,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.725752508361204,0.061055022452828345,0.0061055022452828345,Medium
7,CLE,MIA,Home,2025-10-19 00:00:00,1:00 PM,MIA,CLE,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
7,KC,LV,Home,2025-10-19 00:00:00,1:00 PM,LV,KC,,,Home,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.31859184573242433,0.12,0.03333333333333333,0.47192517906575765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,0.0,0.0,Medium
7,MIN,PHI,Home,2025-10-19 00:00:00,1:00 PM,PHI,MIN,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.14903267822137117,0.12,0.03333333333333333,0.3023660115547045,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7388632872503841,0.0,0.0,Low
7,NYJ,CAR,Home,2025-10-19 00:00:00,1:00 PM,CAR,NYJ,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,0.0,0.0,Low
7,TEN,NE,Home,2025-10-19 00:00:00,1:00 PM,NE,TEN,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6092362344582594,0.0,0.0,Low
7,DEN,NYG,Home,2025-10-19 00:00:00,4:05 PM,NYG,DEN,,,Home,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.34254438832741324,0.12,0.03333333333333333,0.5018479725976487,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.729871952289072,0.05970250936902104,0.005970250936902104,Medium
7,LAC,IND,Home,2025-10-19 00:00:00,4:05 PM,IND,LAC,,,Home,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.31859184573242433,0.12,0.03333333333333333,0.47192517906575765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,0.0,0.0,Medium
7,ARI,GB,Home,2025-10-19 00:00:00,4:25 PM,GB,ARI,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.19359892091323275,0.12,0.03333333333333333,0.34693225424656604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6892525512549417,0.0,0.0,Low
7,DAL,WSH,Home,2025-10-19 00:00:00,4:25 PM,WSH,DAL,,,Home,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,,,,,,,,,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.551441114716549,0.0,0.0,Low
7,SF,ATL,Home,2025-10-19 00:00:00,8:20 PM,ATL,SF,,,Home,0.7095435684647302,,,,,,,-285.0,230.0,0.7095435684647302,-6.5,-6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.32699281216460485,0.12,0.03333333333333333,0.4803261454979382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7477827050997783,0.0,0.0,Medium
7,DET,TB,Home,2025-10-20 00:00:00,7:00 PM,TB,DET,,,Home,0.6369041816941223,,,,,,,-198.0,164.0,0.6369041816941223,-3.5,-3.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.29170628064152454,0.12,0.03333333333333333,0.44503961397485786,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Medium
7,SEA,HOU,Home,2025-10-20 00:00:00,10:00 PM,HOU,SEA,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
8,LAC,MIN,Home,2025-10-23 00:00:00,8:15 PM,MIN,LAC,,,Home,0.5829926410466066,,,,,,,-155.0,130.0,0.5829926410466066,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.261231107497131,0.12,0.03333333333333333,0.41456444083046434,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,0.0,0.0,Low
8,ATL,MIA,Home,2025-10-26 00:00:00,1:00 PM,MIA,ATL,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.23039010408804136,0.12,0.03333333333333333,0.3837234374213747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6636481241914618,0.0,0.0,Low
8,CAR,BUF,Home,2025-10-26 00:00:00,1:00 PM,BUF,CAR,,,Home,0.2664576802507837,,,,,,,260.0,-325.0,0.2664576802507837,7.0,7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.08299922774074427,0.12,0.03333333333333333,0.23633256107407757,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,0.0,0.0,Low
8,CIN,NYJ,Home,2025-10-26 00:00:00,1:00 PM,NYJ,CIN,,,Home,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.34254438832741324,0.12,0.03333333333333333,0.49587772166074656,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Medium
8,HOU,SF,Home,2025-10-26 00:00:00,1:00 PM,SF,HOU,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6574752261956054,0.0,0.0,Low
8,NE,CLE,Home,2025-10-26 00:00:00,1:00 PM,CLE,NE,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3111405776815379,0.12,0.03333333333333333,0.4896047360719642,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5996387718242023,0.25130825057092965,0.025130825057092965,Medium
8,PHI,NYG,Home,2025-10-26 00:00:00,1:00 PM,NYG,PHI,,,Home,0.8081570996978852,,,,,,,-535.0,400.0,0.8081570996978852,-10.5,-10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.36288121972168613,0.12,0.03333333333333333,0.5162145530550195,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8081570996978852,0.0,0.0,Medium
8,BAL,CHI,Home,2025-10-26 00:00:00,1:00 PM,CHI,BAL,,,Home,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.33700077225925573,0.12,0.03333333333333333,0.49033410559258905,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,0.0,0.0,Medium
8,NO,TB,Home,2025-10-26 00:00:00,4:05 PM,TB,NO,,,Home,0.2231668437832093,,,,,,,330.0,-425.0,0.2231668437832093,9.5,9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.06704373776883867,0.12,0.03333333333333333,0.22037707110217197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,0.0,0.0,Low
8,IND,TEN,Home,2025-10-26 00:00:00,4:25 PM,TEN,IND,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.2838601766904791,0.12,0.03333333333333333,0.46932016555696376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,0.32126655533151344,0.032126655533151346,Medium
8,DEN,DAL,Home,2025-10-26 00:00:00,4:25 PM,DAL,DEN,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.3024329979410192,0.12,0.03333333333333333,0.4557663312743525,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.729871952289072,0.0,0.0,Medium
8,PIT,GB,Home,2025-10-26 00:00:00,8:20 PM,GB,PIT,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.18960989591195865,0.12,0.03333333333333333,0.34294322924529197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,0.0,0.0,Low
8,KC,WSH,Home,2025-10-27 00:00:00,8:15 PM,WSH,KC,,,Home,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,,,,,,,,,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,0.0,0.0,Low
9,MIA,BAL,Home,2025-10-30 00:00:00,8:15 PM,BAL,MIA,,,Home,0.3194444444444444,,,,,,,200.0,-245.0,0.3194444444444444,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.10620780774631879,0.12,0.03333333333333333,0.2595411410796521,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.690792883054068,0.0,0.0,Low
9,CIN,CHI,Home,2025-11-02 00:00:00,1:00 PM,CHI,CIN,,,Home,0.6037569709421778,,,,,,,-170.0,142.0,0.6037569709421778,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.27333449899266626,0.12,0.03333333333333333,0.4266678323259996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Low
9,DET,MIN,Home,2025-11-02 00:00:00,1:00 PM,MIN,DET,,,Home,0.5553281914056352,,,,,,,-126.0,124.0,0.5553281914056352,-2.0,-2.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,,,,0.2445401379580077,0.12,0.03333333333333333,0.397873471291341,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,0.0,0.0,Low
9,GB,CAR,Home,2025-11-02 00:00:00,1:00 PM,CAR,GB,,,Home,0.7508125677139762,,,,,,,-360.0,285.0,0.7508125677139762,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.34368621008352573,0.12,0.03333333333333333,0.5153670819637349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6957699520733487,0.18347538546875838,0.01834753854687584,Medium
9,HOU,DEN,Home,2025-11-02 00:00:00,1:00 PM,DEN,HOU,,,Home,0.4782608695652174,,,,,,,100.0,-120.0,0.4782608695652174,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.19632373212403698,0.12,0.03333333333333333,0.3496570654573703,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6574752261956054,0.0,0.0,Low
9,NE,ATL,Home,2025-11-02 00:00:00,1:00 PM,ATL,NE,,,Home,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,,,,0.27096732177862887,0.12,0.03333333333333333,0.4243006551119622,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5996387718242023,0.0,0.0,Low
