week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,injury_adjustment,rest_diff,travel_miles,rating_gap,future_scarcity_bonus
2,2025-09-14 00:00:00,1:00 PM,NYJ,BUF,Home,,7,False,False,True,False,False,False,,,,0.2340978954835658,,,,Low,,310.0,9.5,0.2340978954835658,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,TEN,LAR,Home,,6,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,5.5,0.3249687530045188,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,PIT,SEA,Home,,7,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,BAL,CLE,Home,,6,False,False,True,False,False,False,,,,0.7600000000000001,,,,Low,,-380.0,-8.5,0.7600000000000001,,,,,,,,
2,2025-09-14 00:00:00,4:05 PM,IND,DEN,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
2,2025-09-14 00:00:00,4:05 PM,ARI,CAR,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
2,2025-09-14 00:00:00,4:25 PM,KC,PHI,Home,,8,False,False,True,False,False,False,,,,0.5156031672100606,,,,Low,,-108.0,-1.5,0.5156031672100606,,,,,,,,
2,2025-09-14 00:00:00,8:20 PM,MIN,ATL,Home,,6,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
2,2025-09-15 00:00:00,7:00 PM,HOU,TB,Home,,8,False,False,True,False,False,False,,,,0.5427435387673957,,,,Low,,-130.0,-1.5,0.5427435387673957,,,,,,,,
2,2025-09-15 00:00:00,10:00 PM,LV,LAC,Home,,8,False,False,True,False,False,False,,,,0.299837925445705,,,,Low,,220.0,6.5,0.299837925445705,,,,,,,,
3,2025-09-18 00:00:00,8:15 PM,BUF,MIA,Home,,4,False,False,True,False,False,False,,,,0.6805555555555556,,,,Low,,-245.0,-5.5,0.6805555555555556,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,CAR,ATL,Home,,6,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,3.0,0.4003612281757977,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,CLE,GB,Home,,7,False,False,True,False,False,False,,,,0.3042300479266513,,,,Low,,215.0,5.5,0.3042300479266513,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,JAX,HOU,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,MIN,CIN,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,NE,PIT,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,TEN,IND,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,PHI,LAR,Home,,6,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,TB,NYJ,Home,,5,False,False,True,False,False,False,,,,0.740871613663133,,,,Low,,-340.0,-7.5,0.740871613663133,,,,,,,,
3,2025-09-21 00:00:00,1:00 PM,WSH,LV,Home,,9,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
3,2025-09-21 00:00:00,4:05 PM,LAC,DEN,Home,,5,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
3,2025-09-21 00:00:00,4:05 PM,SEA,NO,Home,,7,False,False,True,False,False,False,,,,0.705033164260632,,,,Low,,-278.0,-6.5,0.705033164260632,,,,,,,,
3,2025-09-21 00:00:00,4:25 PM,CHI,DAL,Home,,7,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,-3.0,0.5996387718242023,,,,,,,,
3,2025-09-21 00:00:00,4:25 PM,SF,ARI,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
3,2025-09-21 00:00:00,8:20 PM,NYG,KC,Home,,7,False,False,True,False,False,False,,,,0.2864487697392581,,,,Low,,235.0,6.5,0.2864487697392581,,,,,,,,
3,2025-09-22 00:00:00,8:15 PM,BAL,DET,Home,,8,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,-3.5,0.6309403437815976,,,,,,,,
4,2025-09-25 00:00:00,8:15 PM,ARI,SEA,Home,,4,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
4,2025-09-28 00:00:00,9:30 AM,PIT,MIN,Home,,6,False,False,True,False,False,False,,,,0.4721030042918455,,,,Low,,105.0,1.5,0.4721030042918455,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,ATL,WSH,Home,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,BUF,NO,Home,,9,False,False,True,False,False,False,,,,0.8370993168681029,,,,Low,,-675.0,-12.5,0.8370993168681029,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,DET,CLE,Home,,5,False,False,True,False,False,False,,,,0.8042929292929294,,,,Low,,-520.0,-10.5,0.8042929292929294,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,HOU,TEN,Home,,7,False,False,True,False,False,False,,,,0.593369754159424,,,,Low,,-162.0,-3.0,0.593369754159424,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,NE,CAR,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,NYG,LAC,Home,,6,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
4,2025-09-28 00:00:00,1:00 PM,TB,PHI,Home,,7,False,False,True,False,False,False,,,,0.4365079365079364,,,,Low,,120.0,2.5,0.4365079365079364,,,,,,,,
4,2025-09-28 00:00:00,4:05 PM,LAR,IND,Home,,7,False,False,True,False,False,False,,,,0.7220792588780237,,,,Low,,-305.0,-6.5,0.7220792588780237,,,,,,,,
4,2025-09-28 00:00:00,4:05 PM,SF,JAX,Home,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
4,2025-09-28 00:00:00,4:25 PM,KC,BAL,Home,,6,False,False,True,False,False,False,,,,0.5278969957081545,,,,Low,,-120.0,-1.5,0.5278969957081545,,,,,,,,
4,2025-09-28 00:00:00,4:25 PM,LV,CHI,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
4,2025-09-28 00:00:00,8:20 PM,DAL,GB,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
4,2025-09-29 00:00:00,7:15 PM,MIA,NYJ,Home,,10,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
4,2025-09-29 00:00:00,8:15 PM,DEN,CIN,Home,,8,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,-2.5,0.5634920634920635,,,,,,,,
5,2025-10-02 00:00:00,8:15 PM,LAR,SF,Home,,4,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
5,2025-10-05 00:00:00,9:30 AM,CLE,MIN,Home,,6,False,False,True,False,False,False,,,,0.261136712749616,,,,Low,,270.0,6.75,0.261136712749616,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,CAR,MIA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,IND,LV,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,NO,NYG,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,NYJ,DAL,Home,,5,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,PHI,DEN,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
5,2025-10-05 00:00:00,1:00 PM,BAL,HOU,Home,,6,False,False,True,False,False,False,,,,0.7508125677139762,,,,Low,,-360.0,-7.5,0.7508125677139762,,,,,,,,
5,2025-10-05 00:00:00,4:05 PM,ARI,TEN,Home,,9,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
5,2025-10-05 00:00:00,4:05 PM,SEA,TB,Home,,9,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
5,2025-10-05 00:00:00,4:25 PM,CIN,DET,Home,,5,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
5,2025-10-05 00:00:00,4:25 PM,LAC,WSH,Home,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
5,2025-10-05 00:00:00,8:20 PM,BUF,NE,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
5,2025-10-06 00:00:00,8:15 PM,JAX,KC,Home,,8,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,4.5,0.355270821199767,,,,,,,,
6,2025-10-09 00:00:00,8:15 PM,NYG,PHI,Home,,4,False,False,True,False,False,False,,,,0.1918429003021148,,,,Low,,400.0,10.5,0.1918429003021148,,,,,,,,
6,2025-10-12 00:00:00,9:30 AM,NYJ,DEN,Home,,6,False,False,True,False,False,False,,,,0.2701280477109278,,,,Low,,265.0,6.5,0.2701280477109278,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,CAR,DAL,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,IND,ARI,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,JAX,SEA,Home,,5,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,MIA,LAC,Home,,7,False,False,True,False,False,False,,,,0.4365079365079364,,,,Low,,120.0,2.5,0.4365079365079364,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,PIT,CLE,Home,,14,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,BAL,LAR,Home,,7,False,False,True,False,False,False,,,,0.6805555555555556,,,,Low,,-245.0,-5.5,0.6805555555555556,,,,,,,,
6,2025-10-12 00:00:00,1:00 PM,TB,SF,Home,,6,False,False,True,False,False,False,,,,0.5427435387673957,,,,Low,,-130.0,-1.5,0.5427435387673957,,,,,,,,
6,2025-10-12 00:00:00,4:05 PM,LV,TEN,Home,,7,False,False,True,False,False,False,,,,0.6092362344582594,,,,Low,,-175.0,-3.0,0.6092362344582594,,,,,,,,
6,2025-10-12 00:00:00,4:25 PM,GB,CIN,Home,,13,False,False,True,False,False,False,,,,0.593369754159424,,,,Low,,-162.0,-3.0,0.593369754159424,,,,,,,,
6,2025-10-12 00:00:00,4:25 PM,NO,NE,Home,,7,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,3.0,0.4003612281757977,,,,,,,,
6,2025-10-12 00:00:00,8:20 PM,KC,DET,Home,,6,False,False,True,False,False,False,,,,0.5829926410466066,,,,Low,,-155.0,-2.75,0.5829926410466066,,,,,,,,
6,2025-10-13 00:00:00,7:15 PM,ATL,BUF,Home,,14,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,5.5,0.3249687530045188,,,,,,,,
6,2025-10-13 00:00:00,8:15 PM,WSH,CHI,Home,,8,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
7,2025-10-16 00:00:00,8:15 PM,CIN,PIT,Home,,4,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
7,2025-10-19 00:00:00,9:30 AM,JAX,LAR,Home,,6,False,False,True,False,False,False,,,,0.3650102459016394,,,,Low,,168.0,3.5,0.3650102459016394,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,CHI,NO,Home,,5,False,False,True,False,False,False,,,,0.7440690150970525,,,,Low,,-345.0,-7.5,0.7440690150970525,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,CLE,MIA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,KC,LV,Home,,6,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,-6.0,0.690792883054068,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,MIN,PHI,Home,,14,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,3.0,0.4003612281757977,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,NYJ,CAR,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
7,2025-10-19 00:00:00,1:00 PM,TEN,NE,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
7,2025-10-19 00:00:00,4:05 PM,DEN,NYG,Home,,7,False,False,True,False,False,False,,,,0.7477827050997783,,,,Low,,-355.0,-7.5,0.7477827050997783,,,,,,,,
7,2025-10-19 00:00:00,4:05 PM,LAC,IND,Home,,7,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,-6.0,0.690792883054068,,,,,,,,
7,2025-10-19 00:00:00,4:25 PM,ARI,GB,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
7,2025-10-19 00:00:00,4:25 PM,DAL,WSH,Home,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
7,2025-10-19 00:00:00,8:20 PM,SF,ATL,Home,,7,False,False,True,False,False,False,,,,0.7095435684647302,,,,Low,,-285.0,-6.5,0.7095435684647302,,,,,,,,
7,2025-10-20 00:00:00,7:00 PM,DET,TB,Home,,7,False,False,True,False,False,False,,,,0.6369041816941223,,,,Low,,-198.0,-3.5,0.6369041816941223,,,,,,,,
7,2025-10-20 00:00:00,10:00 PM,SEA,HOU,Home,,8,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
8,2025-10-23 00:00:00,8:15 PM,LAC,MIN,Home,,4,False,False,True,False,False,False,,,,0.5829926410466066,,,,Low,,-155.0,-3.0,0.5829926410466066,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,ATL,MIA,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,CAR,BUF,Home,,7,False,False,True,False,False,False,,,,0.2664576802507837,,,,Low,,260.0,7.0,0.2664576802507837,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,CIN,NYJ,Home,,9,False,False,True,False,False,False,,,,0.7477827050997783,,,,Low,,-355.0,-7.5,0.7477827050997783,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,HOU,SF,Home,,5,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,NE,CLE,Home,,7,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,PHI,NYG,Home,,7,False,False,True,False,False,False,,,,0.8081570996978852,,,,Low,,-535.0,-10.5,0.8081570996978852,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,BAL,CHI,Home,,14,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,-7.0,0.7335423197492164,,,,,,,,
8,2025-10-26 00:00:00,4:05 PM,NO,TB,Home,,7,False,False,True,False,False,False,,,,0.2231668437832093,,,,Low,,330.0,9.5,0.2231668437832093,,,,,,,,
8,2025-10-26 00:00:00,4:25 PM,IND,TEN,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
8,2025-10-26 00:00:00,4:25 PM,DEN,DAL,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
8,2025-10-26 00:00:00,8:20 PM,PIT,GB,Home,,10,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
8,2025-10-27 00:00:00,8:15 PM,KC,WSH,Home,,8,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
9,2025-10-30 00:00:00,8:15 PM,MIA,BAL,Home,,4,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,5.5,0.3194444444444444,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,CIN,CHI,Home,,7,False,False,True,False,False,False,,,,0.6037569709421778,,,,Low,,-170.0,-3.0,0.6037569709421778,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,DET,MIN,Home,,12,False,False,True,False,False,False,,,,0.5553281914056352,,,,Low,,-126.0,-2.0,0.5553281914056352,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,GB,CAR,Home,,6,False,False,True,False,False,False,,,,0.7508125677139762,,,,Low,,-360.0,-7.5,0.7508125677139762,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,HOU,DEN,Home,,7,False,False,True,False,False,False,,,,0.4782608695652174,,,,Low,,100.0,1.5,0.4782608695652174,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,NE,ATL,Home,,7,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,-3.0,0.5996387718242023,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,NYG,SF,Home,,7,False,False,True,False,False,False,,,,0.3690596562184025,,,,Low,,160.0,3.5,0.3690596562184025,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,TEN,LAC,Home,,6,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,PIT,IND,Home,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
9,2025-11-02 00:00:00,4:05 PM,LV,JAX,Home,,14,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
9,2025-11-02 00:00:00,4:05 PM,LAR,NO,Home,,14,False,False,True,False,False,False,,,,0.7819063004846527,,,,Low,,-440.0,-9.5,0.7819063004846527,,,,,,,,
9,2025-11-02 00:00:00,4:25 PM,BUF,KC,Home,,7,False,False,True,False,False,False,,,,0.5720596355604638,,,,Low,,-148.0,-2.5,0.5720596355604638,,,,,,,,
9,2025-11-02 00:00:00,8:20 PM,WSH,SEA,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
9,2025-11-03 00:00:00,8:15 PM,DAL,ARI,Home,,8,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
10,2025-11-06 00:00:00,8:15 PM,DEN,LV,Home,,4,False,False,True,False,False,False,,,,0.6164383561643836,,,,Low,,-180.0,-3.5,0.6164383561643836,,,,,,,,
10,2025-11-09 00:00:00,9:30 AM,IND,ATL,Home,,6,False,False,True,False,False,False,,,,0.4831460674157303,,,,Low,,100.0,1.5,0.4831460674157303,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,CAR,NO,Home,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,CHI,NYG,Home,,7,False,False,True,False,False,False,,,,0.6690070210631895,,,,Low,,-230.0,-5.5,0.6690070210631895,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,HOU,JAX,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,MIA,BUF,Home,,9,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,5.5,0.3194444444444444,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,MIN,BAL,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,NYJ,CLE,Home,,14,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,-2.5,0.5634920634920635,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,TB,NE,Home,,13,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
10,2025-11-09 00:00:00,4:05 PM,SEA,ARI,Home,,6,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
10,2025-11-09 00:00:00,4:25 PM,SF,LAR,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
10,2025-11-09 00:00:00,4:25 PM,WSH,DET,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
10,2025-11-09 00:00:00,8:20 PM,LAC,PIT,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
10,2025-11-10 00:00:00,8:15 PM,GB,PHI,Home,,8,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
